"symbol"	"ensembl_gene_id"	"entrez_id"
"ZSWIM9"	"ENSG00000185453"	374920
"ZXDC"	"ENSG00000070476"	79364
"AADAT"	"ENSG00000109576"	51166
"AARD"	"ENSG00000205002"	441376
"AARS2"	"ENSG00000124608"	57505
"AASS"	"ENSG00000008311"	10157
"ABCA1"	"ENSG00000165029"	19
"ABCA13"	"ENSG00000179869"	154664
"ABCA2"	"ENSG00000107331"	20
"ABCB1"	"ENSG00000085563"	5243
"ABCB4"	"ENSG00000005471"	5244
"ABCB5"	"ENSG00000004846"	340273
"ABCB8"	"ENSG00000197150"	11194
"ABCC10"	"ENSG00000124574"	89845
"ABCE1"	"ENSG00000164163"	6059
"ABCF1"	"ENSG00000236149"	23
"ABCF1"	"ENSG00000225989"	23
"ABCF1"	"ENSG00000232169"	23
"ABCF1"	"ENSG00000236342"	23
"ABCF1"	"ENSG00000206490"	23
"ABCF1"	"ENSG00000231129"	23
"ABCF1"	"ENSG00000204574"	23
"ABCF2"	"ENSG00000033050"	10061
"ABCG2"	"ENSG00000118777"	9429
"ABHD11"	"ENSG00000106077"	83451
"ABHD16A"	"ENSG00000231488"	7920
"ABHD16A"	"ENSG00000206403"	7920
"ABHD16A"	"ENSG00000224552"	7920
"ABHD16A"	"ENSG00000236063"	7920
"ABHD16A"	"ENSG00000230475"	7920
"ABHD16A"	"ENSG00000235676"	7920
"ABHD16A"	"ENSG00000204427"	7920
"ABHD17B"	"ENSG00000107362"	51104
"ABHD18"	"ENSG00000164074"	80167
"ABL1"	"ENSG00000097007"	25
"ABLIM3"	"ENSG00000173210"	22885
"ABO"	"ENSG00000281879"	28
"ABO"	"ENSG00000175164"	28
"ABRA"	"ENSG00000174429"	137735
"ABRACL"	"ENSG00000146386"	58527
"ABRAXAS1"	"ENSG00000163322"	84142
"ABT1"	"ENSG00000146109"	29777
"ACAT2"	"ENSG00000120437"	39
"ACER2"	"ENSG00000177076"	340485
"ACHE"	"ENSG00000087085"	43
"ACO1"	"ENSG00000122729"	48
"ACOT12"	"ENSG00000172497"	134526
"ACOT13"	"ENSG00000112304"	55856
"ACSL1"	"ENSG00000151726"	2180
"ACSL6"	"ENSG00000164398"	23305
"ACTB"	"ENSG00000075624"	60
"ACTBL2"	"ENSG00000169067"	345651
"ACTL6B"	"ENSG00000077080"	51412
"ACTL7A"	"ENSG00000187003"	10881
"ACTL7B"	"ENSG00000148156"	10880
"ACTR3B"	"ENSG00000133627"	57180
"ACTR3C"	"ENSG00000106526"	653857
"ADAD1"	"ENSG00000164113"	132612
"ADAM18"	"ENSG00000278548"	8749
"ADAM18"	"ENSG00000168619"	8749
"ADAM19"	"ENSG00000135074"	8728
"ADAM2"	"ENSG00000276286"	2515
"ADAM2"	"ENSG00000104755"	2515
"ADAM22"	"ENSG00000008277"	53616
"ADAM28"	"ENSG00000042980"	10863
"ADAM29"	"ENSG00000168594"	11086
"ADAM32"	"ENSG00000275594"	203102
"ADAM32"	"ENSG00000197140"	203102
"ADAM7"	"ENSG00000069206"	8756
"ADAM9"	"ENSG00000282230"	8754
"ADAM9"	"ENSG00000168615"	8754
"ADAMDEC1"	"ENSG00000134028"	27299
"ADAMTS12"	"ENSG00000281690"	81792
"ADAMTS12"	"ENSG00000151388"	81792
"ADAMTS13"	"ENSG00000281244"	11093
"ADAMTS13"	"ENSG00000160323"	11093
"ADAMTS16"	"ENSG00000145536"	170690
"ADAMTS19"	"ENSG00000145808"	171019
"ADAMTS2"	"ENSG00000283802"	9509
"ADAMTS2"	"ENSG00000087116"	9509
"ADAMTS3"	"ENSG00000156140"	9508
"ADAMTS6"	"ENSG00000049192"	11174
"ADAMTSL1"	"ENSG00000178031"	92949
"ADAMTSL2"	"ENSG00000197859"	9719
"ADAP1"	"ENSG00000105963"	11033
"ADAT2"	"ENSG00000189007"	134637
"ADCK2"	"ENSG00000133597"	90956
"ADCK5"	"ENSG00000285451"	203054
"ADCK5"	"ENSG00000173137"	203054
"ADCY1"	"ENSG00000164742"	107
"ADCY2"	"ENSG00000078295"	108
"ADCY8"	"ENSG00000155897"	114
"ADCYAP1R1"	"ENSG00000078549"	117
"ADGB"	"ENSG00000118492"	79747
"ADGRA2"	"ENSG00000020181"	25960
"ADGRB1"	"ENSG00000181790"	575
"ADGRB3"	"ENSG00000135298"	577
"ADGRD2"	"ENSG00000180264"	347088
"ADGRF1"	"ENSG00000153292"	266977
"ADGRF2"	"ENSG00000164393"	222611
"ADGRF4"	"ENSG00000153294"	221393
"ADGRF5"	"ENSG00000069122"	221395
"ADGRG6"	"ENSG00000112414"	57211
"ADGRV1"	"ENSG00000164199"	84059
"ADH1A"	"ENSG00000187758"	124
"ADH1B"	"ENSG00000196616"	125
"ADH1C"	"ENSG00000248144"	126
"ADH4"	"ENSG00000198099"	127
"ADH5"	"ENSG00000197894"	128
"ADH6"	"ENSG00000172955"	130
"ADH7"	"ENSG00000196344"	131
"ADHFE1"	"ENSG00000147576"	137872
"ADRA1A"	"ENSG00000120907"	148
"ADRA1B"	"ENSG00000170214"	147
"ADRB2"	"ENSG00000169252"	154
"ADRB3"	"ENSG00000188778"	155
"ADTRP"	"ENSG00000111863"	84830
"AEBP1"	"ENSG00000106624"	165
"AFAP1L1"	"ENSG00000157510"	134265
"AFDN"	"ENSG00000130396"	4301
"AFF1"	"ENSG00000172493"	4299
"AFF4"	"ENSG00000072364"	27125
"AFG1L"	"ENSG00000135537"	246269
"AFM"	"ENSG00000079557"	173
"AFP"	"ENSG00000081051"	174
"AGA"	"ENSG00000038002"	175
"AGAP3"	"ENSG00000133612"	116988
"AGBL3"	"ENSG00000146856"	340351
"AGER"	"ENSG00000230514"	177
"AGER"	"ENSG00000231268"	177
"AGER"	"ENSG00000229058"	177
"AGER"	"ENSG00000237405"	177
"AGER"	"ENSG00000206320"	177
"AGER"	"ENSG00000234729"	177
"AGER"	"ENSG00000204305"	177
"AGFG2"	"ENSG00000106351"	3268
"AGGF1"	"ENSG00000164252"	55109
"AGK"	"ENSG00000262327"	55750
"AGK"	"ENSG00000006530"	55750
"AGMO"	"ENSG00000187546"	392636
"AGO2"	"ENSG00000123908"	27161
"AGPAT1"	"ENSG00000236873"	10554
"AGPAT1"	"ENSG00000226467"	10554
"AGPAT1"	"ENSG00000206324"	10554
"AGPAT1"	"ENSG00000227642"	10554
"AGPAT1"	"ENSG00000235758"	10554
"AGPAT1"	"ENSG00000228892"	10554
"AGPAT1"	"ENSG00000204310"	10554
"AGPAT2"	"ENSG00000169692"	10555
"AGPAT4"	"ENSG00000026652"	56895
"AGPAT5"	"ENSG00000284980"	55326
"AGPAT5"	"ENSG00000155189"	55326
"AGR2"	"ENSG00000106541"	10551
"AGR3"	"ENSG00000173467"	155465
"AGTPBP1"	"ENSG00000135049"	23287
"AGXT2"	"ENSG00000113492"	64902
"AHCYL2"	"ENSG00000158467"	23382
"AHI1"	"ENSG00000135541"	54806
"AHR"	"ENSG00000106546"	196
"AHRR"	"ENSG00000063438"	57491
"AIF1"	"ENSG00000235588"	199
"AIF1"	"ENSG00000206428"	199
"AIF1"	"ENSG00000234836"	199
"AIF1"	"ENSG00000235985"	199
"AIF1"	"ENSG00000237727"	199
"AIF1"	"ENSG00000204472"	199
"AIF1L"	"ENSG00000126878"	83543
"AIG1"	"ENSG00000146416"	51390
"AIMP1"	"ENSG00000164022"	9255
"AIMP2"	"ENSG00000106305"	7965
"AK1"	"ENSG00000106992"	203
"AK3"	"ENSG00000147853"	50808
"AK8"	"ENSG00000165695"	158067
"AK9"	"ENSG00000155085"	221264
"AKAP12"	"ENSG00000131016"	9590
"AKAP7"	"ENSG00000118507"	9465
"AKAP9"	"ENSG00000127914"	10142
"AKIRIN2"	"ENSG00000135334"	55122
"AKNA"	"ENSG00000106948"	80709
"AKR1B1"	"ENSG00000085662"	231
"AKR1B10"	"ENSG00000198074"	57016
"AKR1B15"	"ENSG00000227471"	441282
"AKR1D1"	"ENSG00000122787"	6718
"ALAD"	"ENSG00000148218"	210
"ALB"	"ENSG00000163631"	213
"ALDH1A1"	"ENSG00000165092"	216
"ALDH1B1"	"ENSG00000137124"	219
"ALDH5A1"	"ENSG00000112294"	7915
"ALDH7A1"	"ENSG00000164904"	501
"ALDH8A1"	"ENSG00000118514"	64577
"ALDOB"	"ENSG00000136872"	229
"ALG2"	"ENSG00000119523"	85365
"ALKAL1"	"ENSG00000196711"	389658
"ALKBH4"	"ENSG00000160993"	54784
"ALPK1"	"ENSG00000073331"	80216
"AMACR"	"ENSG00000242110"	23600
"AMBN"	"ENSG00000178522"	258
"AMBP"	"ENSG00000106927"	259
"AMD1"	"ENSG00000123505"	262
"AMPH"	"ENSG00000078053"	273
"AMTN"	"ENSG00000187689"	401138
"AMZ1"	"ENSG00000174945"	155185
"ANAPC10"	"ENSG00000164162"	10393
"ANAPC2"	"ENSG00000176248"	29882
"ANGPT1"	"ENSG00000154188"	284
"ANGPT2"	"ENSG00000091879"	285
"ANGPTL2"	"ENSG00000136859"	23452
"ANK1"	"ENSG00000029534"	286
"ANK2"	"ENSG00000145362"	287
"ANKDD1B"	"ENSG00000189045"	728780
"ANKH"	"ENSG00000154122"	56172
"ANKIB1"	"ENSG00000001629"	54467
"ANKMY2"	"ENSG00000106524"	57037
"ANKRA2"	"ENSG00000164331"	57763
"ANKRD17"	"ENSG00000132466"	26057
"ANKRD18A"	"ENSG00000180071"	253650
"ANKRD18B"	"ENSG00000230453"	441459
"ANKRD31"	"ENSG00000145700"	256006
"ANKRD33B"	"ENSG00000164236"	651746
"ANKRD34B"	"ENSG00000189127"	340120
"ANKRD37"	"ENSG00000186352"	353322
"ANKRD46"	"ENSG00000186106"	157567
"ANKRD50"	"ENSG00000151458"	57182
"ANKRD55"	"ENSG00000164512"	79722
"ANKRD6"	"ENSG00000135299"	22881
"ANKRD61"	"ENSG00000157999"	100310846
"ANKRD66"	"ENSG00000230062"	100287718
"ANKRD7"	"ENSG00000106013"	56311
"ANKS1A"	"ENSG00000064999"	23294
"ANKS6"	"ENSG00000165138"	203286
"ANLN"	"ENSG00000011426"	54443
"ANP32B"	"ENSG00000136938"	10541
"ANTXR2"	"ENSG00000163297"	118429
"ANXA1"	"ENSG00000135046"	301
"ANXA10"	"ENSG00000109511"	11199
"ANXA13"	"ENSG00000104537"	312
"ANXA2R"	"ENSG00000177721"	389289
"ANXA3"	"ENSG00000138772"	306
"ANXA5"	"ENSG00000164111"	308
"ANXA6"	"ENSG00000197043"	309
"AOAH"	"ENSG00000136250"	313
"AOC1"	"ENSG00000002726"	26
"AP1AR"	"ENSG00000138660"	55435
"AP1S1"	"ENSG00000106367"	1174
"AP3B1"	"ENSG00000132842"	8546
"AP3M2"	"ENSG00000070718"	10947
"AP3S1"	"ENSG00000177879"	1176
"AP4M1"	"ENSG00000221838"	9179
"AP5Z1"	"ENSG00000242802"	9907
"APBA1"	"ENSG00000276497"	320
"APBA1"	"ENSG00000107282"	320
"APBB3"	"ENSG00000113108"	10307
"APC"	"ENSG00000134982"	324
"APOBEC2"	"ENSG00000124701"	10930
"APOM"	"ENSG00000235754"	55937
"APOM"	"ENSG00000206409"	55937
"APOM"	"ENSG00000224290"	55937
"APOM"	"ENSG00000231974"	55937
"APOM"	"ENSG00000226215"	55937
"APOM"	"ENSG00000227567"	55937
"APOM"	"ENSG00000204444"	55937
"APTX"	"ENSG00000137074"	54840
"AQP3"	"ENSG00000165272"	360
"AQP7"	"ENSG00000165269"	364
"AQP7"	"ENSG00000165269"	112267859
"ARAP3"	"ENSG00000120318"	64411
"ARC"	"ENSG00000198576"	23237
"AREG"	"ENSG00000109321"	374
"ARF5"	"ENSG00000004059"	381
"ARFGEF1"	"ENSG00000066777"	10565
"ARFGEF3"	"ENSG00000112379"	57221
"ARFIP1"	"ENSG00000164144"	27236
"ARG1"	"ENSG00000118520"	383
"ARHGAP10"	"ENSG00000071205"	79658
"ARHGAP18"	"ENSG00000146376"	93663
"ARHGAP24"	"ENSG00000138639"	83478
"ARHGAP26"	"ENSG00000145819"	23092
"ARHGAP39"	"ENSG00000147799"	80728
"ARHGEF10"	"ENSG00000274726"	9639
"ARHGEF10"	"ENSG00000104728"	9639
"ARHGEF28"	"ENSG00000214944"	64283
"ARHGEF35"	"ENSG00000288422"	445328
"ARHGEF35"	"ENSG00000213214"	445328
"ARHGEF37"	"ENSG00000183111"	389337
"ARHGEF38"	"ENSG00000236699"	54848
"ARHGEF39"	"ENSG00000137135"	84904
"ARHGEF5"	"ENSG00000284933"	7984
"ARHGEF5"	"ENSG00000050327"	7984
"ARID1B"	"ENSG00000049618"	57492
"ARID3C"	"ENSG00000205143"	138715
"ARL10"	"ENSG00000175414"	285598
"ARL14EPL"	"ENSG00000268223"	644100
"ARL15"	"ENSG00000185305"	54622
"ARL4A"	"ENSG00000122644"	10124
"ARMC1"	"ENSG00000104442"	55156
"ARMC10"	"ENSG00000282813"	83787
"ARMC10"	"ENSG00000170632"	83787
"ARMC12"	"ENSG00000157343"	221481
"ARMC2"	"ENSG00000118690"	84071
"ARMT1"	"ENSG00000146476"	79624
"ARPC1A"	"ENSG00000241685"	10552
"ARPC1B"	"ENSG00000130429"	10095
"ARPC5L"	"ENSG00000136950"	81873
"ARRDC1"	"ENSG00000197070"	92714
"ARRDC3"	"ENSG00000113369"	57561
"ARSB"	"ENSG00000113273"	411
"ARSI"	"ENSG00000183876"	340075
"ARSJ"	"ENSG00000180801"	79642
"ARSK"	"ENSG00000164291"	153642
"ART3"	"ENSG00000156219"	419
"ASAH1"	"ENSG00000104763"	427
"ASAP1"	"ENSG00000153317"	50807
"ASB10"	"ENSG00000146926"	136371
"ASB15"	"ENSG00000146809"	142685
"ASB4"	"ENSG00000005981"	51666
"ASB5"	"ENSG00000164122"	140458
"ASB6"	"ENSG00000148331"	140459
"ASCC3"	"ENSG00000112249"	10973
"ASF1A"	"ENSG00000111875"	25842
"ASH2L"	"ENSG00000129691"	9070
"ASIC3"	"ENSG00000213199"	9311
"ASIC5"	"ENSG00000262505"	51802
"ASIC5"	"ENSG00000256394"	51802
"ASL"	"ENSG00000126522"	435
"ASNS"	"ENSG00000070669"	440
"ASPH"	"ENSG00000198363"	444
"ASPN"	"ENSG00000106819"	54829
"ASS1"	"ENSG00000130707"	445
"ASTN2"	"ENSG00000148219"	23245
"ASZ1"	"ENSG00000154438"	136991
"ATAD2"	"ENSG00000156802"	29028
"ATAT1"	"ENSG00000231257"	79969
"ATAT1"	"ENSG00000234549"	79969
"ATAT1"	"ENSG00000206488"	79969
"ATAT1"	"ENSG00000229061"	79969
"ATAT1"	"ENSG00000223752"	79969
"ATAT1"	"ENSG00000235658"	79969
"ATAT1"	"ENSG00000137343"	79969
"ATF6B"	"ENSG00000228628"	1388
"ATF6B"	"ENSG00000234539"	1388
"ATF6B"	"ENSG00000168468"	1388
"ATF6B"	"ENSG00000213676"	1388
"ATG10"	"ENSG00000152348"	83734
"ATG12"	"ENSG00000145782"	9140
"ATG5"	"ENSG00000057663"	9474
"ATG9B"	"ENSG00000181652"	285973
"ATOH1"	"ENSG00000172238"	474
"ATOX1"	"ENSG00000177556"	475
"ATP10B"	"ENSG00000118322"	23120
"ATP6AP1L"	"ENSG00000205464"	92270
"ATP6V0A4"	"ENSG00000105929"	50617
"ATP6V0D2"	"ENSG00000147614"	245972
"ATP6V0E1"	"ENSG00000113732"	8992
"ATP6V0E2"	"ENSG00000171130"	155066
"ATP6V1B2"	"ENSG00000147416"	526
"ATP6V1C1"	"ENSG00000155097"	528
"ATP6V1F"	"ENSG00000128524"	9296
"ATP6V1G1"	"ENSG00000136888"	9550
"ATP6V1G2"	"ENSG00000234920"	534
"ATP6V1G2"	"ENSG00000226850"	534
"ATP6V1G2"	"ENSG00000234668"	534
"ATP6V1G2"	"ENSG00000230900"	534
"ATP6V1G2"	"ENSG00000206445"	534
"ATP6V1G2"	"ENSG00000227587"	534
"ATP6V1G2"	"ENSG00000213760"	534
"ATP6V1H"	"ENSG00000047249"	51606
"ATXN1"	"ENSG00000124788"	6310
"ATXN7L1"	"ENSG00000146776"	222255
"AUH"	"ENSG00000148090"	549
"AUTS2"	"ENSG00000158321"	26053
"AVL9"	"ENSG00000105778"	23080
"AZGP1"	"ENSG00000160862"	563
"AZIN1"	"ENSG00000155096"	51582
"B3GALT4"	"ENSG00000235155"	8705
"B3GALT4"	"ENSG00000206285"	8705
"B3GALT4"	"ENSG00000236802"	8705
"B3GALT4"	"ENSG00000226936"	8705
"B3GALT4"	"ENSG00000235863"	8705
"B3GAT2"	"ENSG00000112309"	135152
"B4GALT1"	"ENSG00000086062"	2683
"B4GALT7"	"ENSG00000027847"	11285
"BAALC"	"ENSG00000164929"	79870
"BAAT"	"ENSG00000276559"	570
"BAAT"	"ENSG00000136881"	570
"BACH2"	"ENSG00000112182"	60468
"BAG1"	"ENSG00000107262"	573
"BAG2"	"ENSG00000112208"	9532
"BAG4"	"ENSG00000156735"	9530
"BAG6"	"ENSG00000229524"	7917
"BAG6"	"ENSG00000228760"	7917
"BAG6"	"ENSG00000096155"	7917
"BAG6"	"ENSG00000234651"	7917
"BAG6"	"ENSG00000227761"	7917
"BAG6"	"ENSG00000233348"	7917
"BAG6"	"ENSG00000204463"	7917
"BAIAP2L1"	"ENSG00000006453"	55971
"BAK1"	"ENSG00000030110"	578
"BANK1"	"ENSG00000153064"	55024
"BARHL1"	"ENSG00000125492"	56751
"BARX1"	"ENSG00000131668"	56033
"BASP1"	"ENSG00000176788"	10409
"BAZ1B"	"ENSG00000009954"	9031
"BBS12"	"ENSG00000181004"	166379
"BBS7"	"ENSG00000138686"	55212
"BBS9"	"ENSG00000122507"	27241
"BCAP29"	"ENSG00000283852"	55973
"BCAP29"	"ENSG00000075790"	55973
"BCKDHB"	"ENSG00000083123"	594
"BCL7B"	"ENSG00000106635"	9275
"BCLAF1"	"ENSG00000029363"	9774
"BDH2"	"ENSG00000164039"	56898
"BDP1"	"ENSG00000274803"	55814
"BDP1"	"ENSG00000273873"	55814
"BDP1"	"ENSG00000145734"	55814
"BEND3"	"ENSG00000178409"	57673
"BEND6"	"ENSG00000151917"	221336
"BET1"	"ENSG00000105829"	10282
"BHLHA15"	"ENSG00000180535"	168620
"BHLHE22"	"ENSG00000180828"	27319
"BHMT"	"ENSG00000145692"	635
"BHMT2"	"ENSG00000132840"	23743
"BICD2"	"ENSG00000185963"	23299
"BICRAL"	"ENSG00000112624"	23506
"BIN3"	"ENSG00000147439"	55909
"BLK"	"ENSG00000136573"	640
"BLVRA"	"ENSG00000106605"	644
"BMP1"	"ENSG00000168487"	649
"BMP2K"	"ENSG00000138756"	55589
"BMP3"	"ENSG00000152785"	651
"BMP5"	"ENSG00000112175"	653
"BMP6"	"ENSG00000153162"	654
"BMPER"	"ENSG00000164619"	168667
"BMPR1B"	"ENSG00000138696"	658
"BMT2"	"ENSG00000164603"	154743
"BNC2"	"ENSG00000173068"	54796
"BNIP1"	"ENSG00000113734"	662
"BNIP3L"	"ENSG00000104765"	665
"BOD1"	"ENSG00000145919"	91272
"BOP1"	"ENSG00000285301"	23246
"BOP1"	"ENSG00000261236"	23246
"BPGM"	"ENSG00000172331"	669
"BPHL"	"ENSG00000137274"	670
"BRAF"	"ENSG00000157764"	673
"BRAT1"	"ENSG00000106009"	221927
"BRD2"	"ENSG00000235307"	6046
"BRD2"	"ENSG00000234704"	6046
"BRD2"	"ENSG00000230678"	6046
"BRD2"	"ENSG00000236227"	6046
"BRD2"	"ENSG00000234507"	6046
"BRD2"	"ENSG00000215077"	6046
"BRD2"	"ENSG00000204256"	6046
"BRD3"	"ENSG00000169925"	8019
"BRD8"	"ENSG00000112983"	10902
"BRD9"	"ENSG00000028310"	65980
"BRF2"	"ENSG00000104221"	55290
"BRI3"	"ENSG00000164713"	25798
"BRINP1"	"ENSG00000078725"	1620
"BRIX1"	"ENSG00000113460"	55299
"BRPF3"	"ENSG00000096070"	27154
"BSPRY"	"ENSG00000119411"	54836
"BTBD9"	"ENSG00000183826"	114781
"BTC"	"ENSG00000174808"	685
"BTF3"	"ENSG00000145741"	689
"BTN1A1"	"ENSG00000124557"	696
"BTN2A1"	"ENSG00000112763"	11120
"BTN2A2"	"ENSG00000124508"	10385
"BTN3A1"	"ENSG00000026950"	11119
"BTN3A2"	"ENSG00000186470"	11118
"BTN3A3"	"ENSG00000111801"	10384
"BTNL2"	"ENSG00000275798"	56244
"BTNL2"	"ENSG00000225845"	56244
"BTNL2"	"ENSG00000226127"	56244
"BTNL2"	"ENSG00000229741"	56244
"BTNL2"	"ENSG00000224242"	56244
"BTNL2"	"ENSG00000225412"	56244
"BTNL2"	"ENSG00000229597"	56244
"BTNL2"	"ENSG00000224770"	56244
"BTNL2"	"ENSG00000204290"	56244
"BTNL3"	"ENSG00000168903"	10917
"BTNL8"	"ENSG00000113303"	79908
"BTNL9"	"ENSG00000165810"	153579
"BUD23"	"ENSG00000071462"	114049
"BUD31"	"ENSG00000106245"	8896
"BVES"	"ENSG00000112276"	11149
"BYSL"	"ENSG00000112578"	705
"BZW2"	"ENSG00000136261"	28969
"C1GALT1"	"ENSG00000106392"	56913
"C1QTNF2"	"ENSG00000145861"	114898
"C1QTNF3"	"ENSG00000082196"	114899
"C4B_2"	"ENSG00000233312"	100293534
"C4orf17"	"ENSG00000138813"	84103
"C4orf3"	"ENSG00000164096"	401152
"C4orf33"	"ENSG00000151470"	132321
"C4orf36"	"ENSG00000163633"	132989
"C4orf45"	"ENSG00000164123"	152940
"C4orf46"	"ENSG00000205208"	201725
"C4orf47"	"ENSG00000205129"	441054
"C4orf51"	"ENSG00000237136"	646603
"C5"	"ENSG00000106804"	727
"C5orf15"	"ENSG00000113583"	56951
"C5orf22"	"ENSG00000082213"	55322
"C5orf24"	"ENSG00000181904"	134553
"C5orf34"	"ENSG00000172244"	375444
"C5orf38"	"ENSG00000186493"	153571
"C5orf46"	"ENSG00000178776"	389336
"C5orf47"	"ENSG00000185056"	133491
"C5orf49"	"ENSG00000215217"	134121
"C5orf51"	"ENSG00000205765"	285636
"C5orf52"	"ENSG00000187658"	100190949
"C5orf58"	"ENSG00000234511"	133874
"C5orf60"	"ENSG00000204661"	285679
"C5orf63"	"ENSG00000164241"	401207
"C6"	"ENSG00000039537"	729
"C6orf118"	"ENSG00000112539"	168090
"C6orf120"	"ENSG00000185127"	387263
"C6orf132"	"ENSG00000188112"	647024
"C6orf136"	"ENSG00000224120"	221545
"C6orf136"	"ENSG00000233641"	221545
"C6orf136"	"ENSG00000233164"	221545
"C6orf136"	"ENSG00000237100"	221545
"C6orf136"	"ENSG00000237012"	221545
"C6orf136"	"ENSG00000206487"	221545
"C6orf136"	"ENSG00000204564"	221545
"C6orf141"	"ENSG00000197261"	135398
"C6orf15"	"ENSG00000206461"	29113
"C6orf15"	"ENSG00000231624"	29113
"C6orf15"	"ENSG00000224105"	29113
"C6orf15"	"ENSG00000225543"	29113
"C6orf15"	"ENSG00000229432"	29113
"C6orf15"	"ENSG00000204542"	29113
"C6orf163"	"ENSG00000203872"	206412
"C6orf201"	"ENSG00000185689"	404220
"C6orf223"	"ENSG00000181577"	221416
"C6orf226"	"ENSG00000221821"	441150
"C6orf47"	"ENSG00000228177"	57827
"C6orf47"	"ENSG00000226103"	57827
"C6orf47"	"ENSG00000203623"	57827
"C6orf47"	"ENSG00000226531"	57827
"C6orf47"	"ENSG00000228435"	57827
"C6orf47"	"ENSG00000235360"	57827
"C6orf47"	"ENSG00000204439"	57827
"C6orf52"	"ENSG00000285312"	347744
"C6orf52"	"ENSG00000137434"	347744
"C6orf58"	"ENSG00000184530"	352999
"C6orf62"	"ENSG00000112308"	81688
"C6orf89"	"ENSG00000198663"	221477
"C7"	"ENSG00000112936"	730
"C7orf25"	"ENSG00000136197"	79020
"C7orf26"	"ENSG00000146576"	79034
"C7orf31"	"ENSG00000153790"	136895
"C7orf33"	"ENSG00000170279"	202865
"C7orf50"	"ENSG00000146540"	84310
"C7orf57"	"ENSG00000164746"	136288
"C7orf61"	"ENSG00000185955"	402573
"C8G"	"ENSG00000176919"	733
"C8orf33"	"ENSG00000182307"	65265
"C8orf34"	"ENSG00000165084"	116328
"C8orf37"	"ENSG00000156172"	157657
"C8orf44"	"ENSG00000288596"	56260
"C8orf48"	"ENSG00000164743"	157773
"C8orf58"	"ENSG00000241852"	541565
"C8orf74"	"ENSG00000285147"	203076
"C8orf74"	"ENSG00000171060"	203076
"C8orf76"	"ENSG00000189376"	84933
"C8orf82"	"ENSG00000213563"	414919
"C8orf86"	"ENSG00000196166"	NA
"C9"	"ENSG00000113600"	735
"C9orf116"	"ENSG00000160345"	138162
"C9orf129"	"ENSG00000204352"	NA
"C9orf131"	"ENSG00000174038"	138724
"C9orf135"	"ENSG00000204711"	138255
"C9orf152"	"ENSG00000188959"	401546
"C9orf153"	"ENSG00000187753"	389766
"C9orf16"	"ENSG00000171159"	79095
"C9orf24"	"ENSG00000164972"	84688
"C9orf40"	"ENSG00000135045"	55071
"C9orf43"	"ENSG00000157653"	257169
"C9orf50"	"ENSG00000179058"	375759
"C9orf57"	"ENSG00000204669"	138240
"C9orf64"	"ENSG00000165118"	84267
"C9orf72"	"ENSG00000147894"	203228
"C9orf78"	"ENSG00000136819"	51759
"C9orf85"	"ENSG00000155621"	138241
"C9orf92"	"ENSG00000205549"	NA
"CA1"	"ENSG00000133742"	759
"CA13"	"ENSG00000185015"	377677
"CA2"	"ENSG00000104267"	760
"CA3"	"ENSG00000164879"	761
"CA8"	"ENSG00000178538"	767
"CA9"	"ENSG00000107159"	768
"CAAP1"	"ENSG00000120159"	79886
"CABS1"	"ENSG00000145309"	85438
"CACFD1"	"ENSG00000280479"	11094
"CACFD1"	"ENSG00000160325"	11094
"CACNA1B"	"ENSG00000148408"	774
"CACNA2D1"	"ENSG00000153956"	781
"CADPS2"	"ENSG00000081803"	93664
"CAGE1"	"ENSG00000164304"	285782
"CALB1"	"ENSG00000104327"	793
"CALCR"	"ENSG00000004948"	799
"CALD1"	"ENSG00000122786"	800
"CALHM4"	"ENSG00000164451"	221301
"CALHM5"	"ENSG00000178033"	254228
"CALHM6"	"ENSG00000188820"	441168
"CALN1"	"ENSG00000183166"	83698
"CALU"	"ENSG00000128595"	813
"CAMK2A"	"ENSG00000070808"	815
"CAMK2B"	"ENSG00000058404"	816
"CAMK2D"	"ENSG00000145349"	817
"CAMK4"	"ENSG00000152495"	814
"CAMLG"	"ENSG00000164615"	819
"CAMSAP1"	"ENSG00000130559"	157922
"CANX"	"ENSG00000283777"	821
"CANX"	"ENSG00000127022"	821
"CAP2"	"ENSG00000112186"	10486
"CAPN11"	"ENSG00000137225"	11131
"CAPSL"	"ENSG00000152611"	133690
"CAPZA2"	"ENSG00000198898"	830
"CARD11"	"ENSG00000198286"	84433
"CARD19"	"ENSG00000165233"	84270
"CARD6"	"ENSG00000132357"	84674
"CARD9"	"ENSG00000187796"	64170
"CARMIL1"	"ENSG00000079691"	55604
"CARNMT1"	"ENSG00000156017"	138199
"CARTPT"	"ENSG00000164326"	9607
"CASD1"	"ENSG00000127995"	64921
"CASP2"	"ENSG00000106144"	835
"CASP3"	"ENSG00000164305"	836
"CASP6"	"ENSG00000138794"	839
"CASP8AP2"	"ENSG00000288475"	9994
"CASP8AP2"	"ENSG00000118412"	9994
"CAST"	"ENSG00000153113"	831
"CASTOR2"	"ENSG00000274070"	729438
"CATSPER3"	"ENSG00000152705"	347732
"CAV1"	"ENSG00000105974"	857
"CAV2"	"ENSG00000105971"	858
"CAVIN4"	"ENSG00000170681"	347273
"CBLL1"	"ENSG00000105879"	79872
"CBR4"	"ENSG00000145439"	84869
"CBWD1"	"ENSG00000172785"	55871
"CBWD3"	"ENSG00000196873"	445571
